artist,album_name,album_uri,track,trackuri,release_date,id,song_uri,track_href,analysis_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Bas,Tribe (with J. Cole),spotify:album:3by46XqUngn1VjyGvLJEZB,Tribe (with J. Cole),spotify:track:5g1cV8vAkt1ihjwlW8DWrF,8/22/2018,4WuOWVnAqvEQxgSRrspBgt,spotify:track:4WuOWVnAqvEQxgSRrspBgt,https://api.spotify.com/v1/tracks/4WuOWVnAqvEQxgSRrspBgt,https://api.spotify.com/v1/audio-analysis/4WuOWVnAqvEQxgSRrspBgt,0.667,0.648,2,-5.117,1,0.284,0.175,0.000155,0.147,0.254,87.975,207307,4
Metro Boomin,HEROES & VILLAINS,spotify:album:7txGsnDSqVMoRl6RQ9XyZP,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],spotify:track:4WuOWVnAqvEQxgSRrspBgt,12/2/2022,1Is8hGpkGMiePASAxBluxM,spotify:track:1Is8hGpkGMiePASAxBluxM,https://api.spotify.com/v1/tracks/1Is8hGpkGMiePASAxBluxM,https://api.spotify.com/v1/audio-analysis/1Is8hGpkGMiePASAxBluxM,0.701,0.782,1,-4.987,1,0.138,0.0918,2.31e-06,0.124,0.57,94.03,156040,4
Baby Keem,The Melodic Blue,spotify:album:3r46DPIQeBQbjvjjV5mXGg,16,spotify:track:1Is8hGpkGMiePASAxBluxM,9/10/2021,2oTFuT1tKLHlTJsnBSJJiN,spotify:track:2oTFuT1tKLHlTJsnBSJJiN,https://api.spotify.com/v1/tracks/2oTFuT1tKLHlTJsnBSJJiN,https://api.spotify.com/v1/audio-analysis/2oTFuT1tKLHlTJsnBSJJiN,0.906,0.484,11,-6.679,1,0.369,0.0171,0.000263,0.143,0.432,145.037,239667,4
Nicki Minaj,FTCU (SLEEZEMIX),spotify:album:71bR0ikZ38YGg6RDwhYiU2,"FTCU (feat. Travis Scott, Chris Brown & Sexyy Red) - SLEEZEMIX",spotify:track:2oTFuT1tKLHlTJsnBSJJiN,4/19/2024,60xaS8mYBKUW4VQQ666N0T,spotify:track:60xaS8mYBKUW4VQQ666N0T,https://api.spotify.com/v1/tracks/60xaS8mYBKUW4VQQ666N0T,https://api.spotify.com/v1/audio-analysis/60xaS8mYBKUW4VQQ666N0T,0.704,0.777,2,-5.729,1,0.195,0.0358,0,0.151,0.392,111.921,141542,4
Chance the Rapper,Coloring Book,spotify:album:71QyofYesSsRMwFOTafnhB,All Night (feat. Knox Fortune),spotify:track:60xaS8mYBKUW4VQQ666N0T,5/27/2016,3BYIzNZ3t9lRQCACXSMLrT,spotify:track:3BYIzNZ3t9lRQCACXSMLrT,https://api.spotify.com/v1/tracks/3BYIzNZ3t9lRQCACXSMLrT,https://api.spotify.com/v1/audio-analysis/3BYIzNZ3t9lRQCACXSMLrT,0.775,0.757,9,-4.139,1,0.175,0.162,0,0.148,0.562,142.933,188800,4
Lil Uzi Vert,Eternal Atake,spotify:album:7IyoGB8J31fvQDwGtHAq9m,Venetia,spotify:track:3BYIzNZ3t9lRQCACXSMLrT,3/6/2020,3sTN90bIP2cJ1783ctHykO,spotify:track:3sTN90bIP2cJ1783ctHykO,https://api.spotify.com/v1/tracks/3sTN90bIP2cJ1783ctHykO,https://api.spotify.com/v1/audio-analysis/3sTN90bIP2cJ1783ctHykO,0.625,0.763,8,-4.997,0,0.129,0.147,0.0106,0.214,0.721,88.753,192160,4
Mura Masa,Mura Masa,spotify:album:0NBTBo1qrg554sAj79nEqD,Love$ick (feat. A$AP Rocky),spotify:track:3sTN90bIP2cJ1783ctHykO,7/14/2017,1cH4Hlu7R2jiN5l6bvvsvT,spotify:track:1cH4Hlu7R2jiN5l6bvvsvT,https://api.spotify.com/v1/tracks/1cH4Hlu7R2jiN5l6bvvsvT,https://api.spotify.com/v1/audio-analysis/1cH4Hlu7R2jiN5l6bvvsvT,0.64,0.659,2,-8.307,0,0.0492,0.116,0,0.648,0.569,88.933,204507,4
Khalid,Scenic Drive (The Tape),spotify:album:5HBwLKK7l3N8fovxDlTBpE,All I Feel Is Rain (feat. JID),spotify:track:1cH4Hlu7R2jiN5l6bvvsvT,12/3/2021,5H4mXWKcicuLKDn4Jy0sK7,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,https://api.spotify.com/v1/tracks/5H4mXWKcicuLKDn4Jy0sK7,https://api.spotify.com/v1/audio-analysis/5H4mXWKcicuLKDn4Jy0sK7,0.864,0.477,10,-5.786,1,0.224,0.201,0,0.182,0.5,86.46,192932,4
Drake,Dark Lane Demo Tapes,spotify:album:6OQ9gBfg5EXeNAEwGSs6jK,Time Flies,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,5/1/2020,5FvXe5bz4nQQ4eBaitt4EC,spotify:track:5FvXe5bz4nQQ4eBaitt4EC,https://api.spotify.com/v1/tracks/5FvXe5bz4nQQ4eBaitt4EC,https://api.spotify.com/v1/audio-analysis/5FvXe5bz4nQQ4eBaitt4EC,0.743,0.578,9,-6.653,0,0.184,0.273,7.77e-05,0.13,0.292,90.021,226006,4
Vince Staples,MAGIC,spotify:album:0pVhqkfdTywxdrHc3RCo7u,MAGIC,spotify:track:5FvXe5bz4nQQ4eBaitt4EC,2/14/2022,6vnfObZ4Ys70SBAtti1xZ9,spotify:track:6vnfObZ4Ys70SBAtti1xZ9,https://api.spotify.com/v1/tracks/6vnfObZ4Ys70SBAtti1xZ9,https://api.spotify.com/v1/audio-analysis/6vnfObZ4Ys70SBAtti1xZ9,0.81,0.582,5,-5.098,0,0.125,0.0862,0.00681,0.207,0.503,95.004,209116,4
Travis Scott,ASTROWORLD,spotify:album:41GuZcammIkupMPKH2OJ6I,COFFEE BEAN,spotify:track:6vnfObZ4Ys70SBAtti1xZ9,8/3/2018,2aPTvyE09vUCRwVvj0I8WK,spotify:track:2aPTvyE09vUCRwVvj0I8WK,https://api.spotify.com/v1/tracks/2aPTvyE09vUCRwVvj0I8WK,https://api.spotify.com/v1/audio-analysis/2aPTvyE09vUCRwVvj0I8WK,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005,158206,4
A$AP Rocky,Sundress,spotify:album:3AlyvIIMZyT5LjWFeK5LSl,Sundress,spotify:track:2aPTvyE09vUCRwVvj0I8WK,11/20/2018,2RYq9iQj0bftT9beut0KSv,spotify:track:2RYq9iQj0bftT9beut0KSv,https://api.spotify.com/v1/tracks/2RYq9iQj0bftT9beut0KSv,https://api.spotify.com/v1/audio-analysis/2RYq9iQj0bftT9beut0KSv,0.8,0.462,2,-9.415,1,0.276,0.713,7.41e-06,0.104,0.676,93.098,160068,4
Kid Quill,Good People,spotify:album:30H3xEczqZkjeFvOIBue8R,Photosynthesis,spotify:track:2RYq9iQj0bftT9beut0KSv,5/26/2023,6clDsO8HwhHEgJDDp88VdL,spotify:track:6clDsO8HwhHEgJDDp88VdL,https://api.spotify.com/v1/tracks/6clDsO8HwhHEgJDDp88VdL,https://api.spotify.com/v1/audio-analysis/6clDsO8HwhHEgJDDp88VdL,0.782,0.525,4,-7.626,0,0.376,0.218,3.56e-06,0.0804,0.7,176.242,152372,4
Cordae,Two Tens (feat. Anderson .Paak),spotify:album:32iVvfIYkmugGRxcTlzYjr,Two Tens (feat. Anderson .Paak),spotify:track:6clDsO8HwhHEgJDDp88VdL,1/25/2023,4Q34FP1AT7GEl9oLgNtiWj,spotify:track:4Q34FP1AT7GEl9oLgNtiWj,https://api.spotify.com/v1/tracks/4Q34FP1AT7GEl9oLgNtiWj,https://api.spotify.com/v1/audio-analysis/4Q34FP1AT7GEl9oLgNtiWj,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4
21 Savage,SAVAGE MODE II,spotify:album:6wTyGUWGCilBFZ837k5aRi,Mr. Right Now (feat. Drake),spotify:track:4Q34FP1AT7GEl9oLgNtiWj,10/2/2020,06JvOZ39sK8D8SqiqfaxDU,spotify:track:06JvOZ39sK8D8SqiqfaxDU,https://api.spotify.com/v1/tracks/06JvOZ39sK8D8SqiqfaxDU,https://api.spotify.com/v1/audio-analysis/06JvOZ39sK8D8SqiqfaxDU,0.712,0.861,5,-5.487,0,0.25,0.0182,6.09e-06,0.511,0.388,84.042,148571,4
Kanye West,True Love,spotify:album:1YA0gAfV91LkDq1DODSCbc,True Love,spotify:track:06JvOZ39sK8D8SqiqfaxDU,5/27/2022,7LMbVWgxwhTEOm44Zmp8Ty,spotify:track:7LMbVWgxwhTEOm44Zmp8Ty,https://api.spotify.com/v1/tracks/7LMbVWgxwhTEOm44Zmp8Ty,https://api.spotify.com/v1/audio-analysis/7LMbVWgxwhTEOm44Zmp8Ty,0.678,0.63,11,-4.712,0,0.367,0.0576,0,0.113,0.758,71.596,217032,4
Nasty C,Zulu Man With Some Power,spotify:album:04udszu1QoEWl5qXu2MTUi,Black And White,spotify:track:7LMbVWgxwhTEOm44Zmp8Ty,8/28/2020,1o0kWPueYo94LIjPYOE5Nf,spotify:track:1o0kWPueYo94LIjPYOE5Nf,https://api.spotify.com/v1/tracks/1o0kWPueYo94LIjPYOE5Nf,https://api.spotify.com/v1/audio-analysis/1o0kWPueYo94LIjPYOE5Nf,0.461,0.772,2,-3.98,0,0.375,0.282,0,0.178,0.414,167.018,372113,4
Kanye West,The Life Of Pablo,spotify:album:7gsWAHLeT0w7es6FofOXk1,Saint Pablo,spotify:track:1o0kWPueYo94LIjPYOE5Nf,6/10/2016,70whMGrt6rwbkPlXGNtTBw,spotify:track:70whMGrt6rwbkPlXGNtTBw,https://api.spotify.com/v1/tracks/70whMGrt6rwbkPlXGNtTBw,https://api.spotify.com/v1/audio-analysis/70whMGrt6rwbkPlXGNtTBw,0.828,0.533,11,-6.067,1,0.166,0.000258,0,0.108,0.467,191.014,140996,4
Jack Harlow,Confetti,spotify:album:7xfcihbsBamUi6sezd0oOG,GHOST,spotify:track:70whMGrt6rwbkPlXGNtTBw,9/20/2019,0O3TAouZE4vL9dM5SyxgvH,spotify:track:0O3TAouZE4vL9dM5SyxgvH,https://api.spotify.com/v1/tracks/0O3TAouZE4vL9dM5SyxgvH,https://api.spotify.com/v1/audio-analysis/0O3TAouZE4vL9dM5SyxgvH,0.801,0.819,11,-5.189,1,0.158,0.292,0,0.515,0.811,139.969,236280,4
A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),spotify:album:6rzMufuu8sLkIizM4q9c7J,Fashion Killa,spotify:track:0O3TAouZE4vL9dM5SyxgvH,2013,2lAUMDyWq80slJVsrYyD7N,spotify:track:2lAUMDyWq80slJVsrYyD7N,https://api.spotify.com/v1/tracks/2lAUMDyWq80slJVsrYyD7N,https://api.spotify.com/v1/audio-analysis/2lAUMDyWq80slJVsrYyD7N,0.691,0.689,4,-5.255,0,0.106,0.101,0,0.131,0.231,95.129,172192,4
Rich The Kid,The World Is Yours 2,spotify:album:6GDXnx6AUDGH0tpxXQX0Kn,Woah (feat. Miguel & Ty Dolla $ign),spotify:track:2lAUMDyWq80slJVsrYyD7N,3/22/2019,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067,4
"Tyler, The Creator",IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,EARFQUAKE,spotify:track:5hVghJ4KaYES3BFUATCYn0,5/17/2019,078lbDGGTqBuTKU3bypXxQ,spotify:track:078lbDGGTqBuTKU3bypXxQ,https://api.spotify.com/v1/tracks/078lbDGGTqBuTKU3bypXxQ,https://api.spotify.com/v1/audio-analysis/078lbDGGTqBuTKU3bypXxQ,0.765,0.655,7,-6.449,1,0.08,0.181,3.47e-05,0.142,0.559,147.804,208270,4
Smino,Luv 4 Rent,spotify:album:6dtDTbVBQ9QwsNaqEnjsOT,90 Proof (with J. Cole),spotify:track:078lbDGGTqBuTKU3bypXxQ,10/28/2022,2eAZfqOm4EnOF9VvN50Tyc,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/audio-analysis/2eAZfqOm4EnOF9VvN50Tyc,0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008,221747,4
Lil Uzi Vert,Luv Is Rage 2,spotify:album:733e1ZfktLSwj96X5rsMeE,The Way Life Goes (feat. Oh Wonder),spotify:track:2eAZfqOm4EnOF9VvN50Tyc,8/25/2017,7dZAPeA3Of5j5Vaef0DQ6M,spotify:track:7dZAPeA3Of5j5Vaef0DQ6M,https://api.spotify.com/v1/tracks/7dZAPeA3Of5j5Vaef0DQ6M,https://api.spotify.com/v1/audio-analysis/7dZAPeA3Of5j5Vaef0DQ6M,0.931,0.712,10,-5.156,0,0.0664,0.25,1.39e-05,0.116,0.457,99.053,216413,4
Kid Cudi,Man On The Moon: The End Of Day (Deluxe),spotify:album:2S8AWAM0nxyFy66YnUfIs3,Make Her Say,spotify:track:7dZAPeA3Of5j5Vaef0DQ6M,1/1/2009,1Ci4wASMY4xtKVMeHA6Sd5,spotify:track:1Ci4wASMY4xtKVMeHA6Sd5,https://api.spotify.com/v1/tracks/1Ci4wASMY4xtKVMeHA6Sd5,https://api.spotify.com/v1/audio-analysis/1Ci4wASMY4xtKVMeHA6Sd5,0.744,0.589,5,-1.218,0,0.0359,0.36,0,0.119,0.242,127.051,286236,4
Travis Scott,Birds In The Trap Sing McKnight,spotify:album:42WVQWuf1teDysXiOupIZt,through the late night,spotify:track:1Ci4wASMY4xtKVMeHA6Sd5,9/16/2016,02rdXe0KhMe8p6ZHzYtuw0,spotify:track:02rdXe0KhMe8p6ZHzYtuw0,https://api.spotify.com/v1/tracks/02rdXe0KhMe8p6ZHzYtuw0,https://api.spotify.com/v1/audio-analysis/02rdXe0KhMe8p6ZHzYtuw0,0.649,0.347,1,-7.67,0,0.404,0.485,3.24e-05,0.154,0.176,169.994,269728,4
Baby Keem,The Melodic Blue,spotify:album:7n23fjZTviIUnHyvZGQjni,lost souls (with Brent Faiyaz),spotify:track:02rdXe0KhMe8p6ZHzYtuw0,9/22/2021,5iUQMwxUPdJBFeGkePtM66,spotify:track:5iUQMwxUPdJBFeGkePtM66,https://api.spotify.com/v1/tracks/5iUQMwxUPdJBFeGkePtM66,https://api.spotify.com/v1/audio-analysis/5iUQMwxUPdJBFeGkePtM66,0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018,305350,4
Mac Miller,The Divine Feminine,spotify:album:6f6tko6NWoH00cyFOl4VYQ,Dang! (feat. Anderson .Paak),spotify:track:5iUQMwxUPdJBFeGkePtM66,9/16/2016,7tr2za8SQg2CI8EDgrdtNl,spotify:track:7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813,4
Calvin Harris,Funk Wav Bounces Vol.1,spotify:album:2HaqChIDc5go3qxVunBDK0,Slide (feat. Frank Ocean & Migos),spotify:track:7tr2za8SQg2CI8EDgrdtNl,6/30/2017,0jx8zY5JQsS4YEQcfkoc5C,spotify:track:0jx8zY5JQsS4YEQcfkoc5C,https://api.spotify.com/v1/tracks/0jx8zY5JQsS4YEQcfkoc5C,https://api.spotify.com/v1/audio-analysis/0jx8zY5JQsS4YEQcfkoc5C,0.771,0.647,5,-5.127,0,0.376,0.294,0,0.37,0.678,155.914,206240,4
Chance the Rapper,Coloring Book,spotify:album:71QyofYesSsRMwFOTafnhB,Angels (feat. Saba),spotify:track:0jx8zY5JQsS4YEQcfkoc5C,5/27/2016,5lw8Mgb4LyhriPIC86gV6e,spotify:track:5lw8Mgb4LyhriPIC86gV6e,https://api.spotify.com/v1/tracks/5lw8Mgb4LyhriPIC86gV6e,https://api.spotify.com/v1/audio-analysis/5lw8Mgb4LyhriPIC86gV6e,0.611,0.714,9,-4.696,0,0.856,0.184,0,0.145,0.628,196.043,175828,4
Cordae,The Lost Boy,spotify:album:6Pb7PMZtW0fuEM1lCGvCDu,RNP (feat. Anderson .Paak),spotify:track:5lw8Mgb4LyhriPIC86gV6e,7/26/2019,66Q3fAmSX5eHamgbKa9alP,spotify:track:66Q3fAmSX5eHamgbKa9alP,https://api.spotify.com/v1/tracks/66Q3fAmSX5eHamgbKa9alP,https://api.spotify.com/v1/audio-analysis/66Q3fAmSX5eHamgbKa9alP,0.441,0.744,6,-6.248,0,0.476,0.262,0.000382,0.138,0.124,81.396,251573,4
Kanye West,The Life Of Pablo,spotify:album:7gsWAHLeT0w7es6FofOXk1,Real Friends,spotify:track:66Q3fAmSX5eHamgbKa9alP,6/10/2016,0ngHGlpituqrtQ6p828pf6,spotify:track:0ngHGlpituqrtQ6p828pf6,https://api.spotify.com/v1/tracks/0ngHGlpituqrtQ6p828pf6,https://api.spotify.com/v1/audio-analysis/0ngHGlpituqrtQ6p828pf6,0.848,0.457,9,-9.907,0,0.157,0.197,0,0.136,0.682,139.989,166286,4
Kid Quill,Good People,spotify:album:30H3xEczqZkjeFvOIBue8R,Curbside,spotify:track:0ngHGlpituqrtQ6p828pf6,5/26/2023,6JG0qhINKVwiHxqN85j7RG,spotify:track:6JG0qhINKVwiHxqN85j7RG,https://api.spotify.com/v1/tracks/6JG0qhINKVwiHxqN85j7RG,https://api.spotify.com/v1/audio-analysis/6JG0qhINKVwiHxqN85j7RG,0.607,0.784,7,-6.293,1,0.268,0.433,0,0.689,0.482,81.004,278573,4
J. Cole,Born Sinner,spotify:album:1NfrmcXk8xNennyxQ57JcW,Crooked Smile (feat. TLC),spotify:track:6JG0qhINKVwiHxqN85j7RG,6/14/2013,3CA9pLiwRIGtUBiMjbZmRw,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,210747,4
Drake,Scorpion,spotify:album:1ATL5GLyefJaxhQzSPVrLX,Nice For What,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,6/29/2018,5PyDJG7SQRgWXefgexqIge,spotify:track:5PyDJG7SQRgWXefgexqIge,https://api.spotify.com/v1/tracks/5PyDJG7SQRgWXefgexqIge,https://api.spotify.com/v1/audio-analysis/5PyDJG7SQRgWXefgexqIge,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,265360,4
Doja Cat,Scarlet,spotify:album:1bBez9PNvkJPW08bU7NYta,Agora Hills,spotify:track:5PyDJG7SQRgWXefgexqIge,9/20/2023,6LyAwkJsHlW7RQ8S1cYAtM,spotify:track:6LyAwkJsHlW7RQ8S1cYAtM,https://api.spotify.com/v1/tracks/6LyAwkJsHlW7RQ8S1cYAtM,https://api.spotify.com/v1/audio-analysis/6LyAwkJsHlW7RQ8S1cYAtM,0.634,0.401,11,-11.212,0,0.0446,0.731,0.000132,0.334,0.494,150.174,166093,4
Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe),spotify:album:3IO8IPjwXuzPJnoaqkwYrj,Overdue (with Travis Scott),spotify:track:6LyAwkJsHlW7RQ8S1cYAtM,11/6/2018,5NhlpQ6BOIz3S5welptk1W,spotify:track:5NhlpQ6BOIz3S5welptk1W,https://api.spotify.com/v1/tracks/5NhlpQ6BOIz3S5welptk1W,https://api.spotify.com/v1/audio-analysis/5NhlpQ6BOIz3S5welptk1W,0.707,0.562,0,-7.621,1,0.0305,0.124,1.58e-05,0.561,0.418,98.094,252026,4
Childish Gambino,Kauai,spotify:album:1gN7MUuz99VAKnB58U1aZy,Sober,spotify:track:5NhlpQ6BOIz3S5welptk1W,10/3/2014,4RVbK6cV0VqWdpCDcx3hiT,spotify:track:4RVbK6cV0VqWdpCDcx3hiT,https://api.spotify.com/v1/tracks/4RVbK6cV0VqWdpCDcx3hiT,https://api.spotify.com/v1/audio-analysis/4RVbK6cV0VqWdpCDcx3hiT,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4
KIDS SEE GHOSTS,KIDS SEE GHOSTS,spotify:album:6pwuKxMUkNg673KETsXPUV,Reborn,spotify:track:4RVbK6cV0VqWdpCDcx3hiT,6/8/2018,0lMbuWUpfTWhEmOKxppEau,spotify:track:0lMbuWUpfTWhEmOKxppEau,https://api.spotify.com/v1/tracks/0lMbuWUpfTWhEmOKxppEau,https://api.spotify.com/v1/audio-analysis/0lMbuWUpfTWhEmOKxppEau,0.753,0.76,6,-4.518,0,0.0859,0.446,3.13e-05,0.182,0.657,91.953,272653,4
Calvin Harris,Funk Wav Bounces Vol.1,spotify:album:2HaqChIDc5go3qxVunBDK0,Rollin (feat. Future & Khalid),spotify:track:0lMbuWUpfTWhEmOKxppEau,6/30/2017,7KA4W4McWYRpgf0fWsJZWB,spotify:track:7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,4
"Tyler, The Creator",Flower Boy,spotify:album:2nkto6YNI4rUYTLqEwWJ3o,See You Again (feat. Kali Uchis),spotify:track:7KA4W4McWYRpgf0fWsJZWB,7/21/2017,4xz7WX28IkmcaHv06lCezR,spotify:track:4xz7WX28IkmcaHv06lCezR,https://api.spotify.com/v1/tracks/4xz7WX28IkmcaHv06lCezR,https://api.spotify.com/v1/audio-analysis/4xz7WX28IkmcaHv06lCezR,0.728,0.832,7,-6.827,1,0.267,0.327,0,0.504,0.825,95.051,172893,4
MF DOOM,MM..FOOD,spotify:album:43yC4eriRHqTxGpb364KaR,Rapp Snitch Knishes (feat. Mr. Fantastik),spotify:track:4xz7WX28IkmcaHv06lCezR,11/16/2004,4wqzOaLxiCRy2Et8tRyNSX,spotify:track:4wqzOaLxiCRy2Et8tRyNSX,https://api.spotify.com/v1/tracks/4wqzOaLxiCRy2Et8tRyNSX,https://api.spotify.com/v1/audio-analysis/4wqzOaLxiCRy2Et8tRyNSX,0.817,0.775,10,-4.767,0,0.108,0.277,0,0.108,0.806,126.984,234334,4
Wiz Khalifa,The Thrill,spotify:album:2M0nxA3m2sZ5DyDzCdzScf,The Thrill,spotify:track:4wqzOaLxiCRy2Et8tRyNSX,11/11/2020,2dxjKgT0li4qBI3QwuN9Ih,spotify:track:2dxjKgT0li4qBI3QwuN9Ih,https://api.spotify.com/v1/tracks/2dxjKgT0li4qBI3QwuN9Ih,https://api.spotify.com/v1/audio-analysis/2dxjKgT0li4qBI3QwuN9Ih,0.552,0.846,9,-4.912,1,0.342,0.0114,0,0.309,0.554,98.56,236600,1
Kanye West,Late Registration,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Touch The Sky,spotify:track:2dxjKgT0li4qBI3QwuN9Ih,8/30/2005,4SZepBIPDRwPaHIjAKwRDb,spotify:track:4SZepBIPDRwPaHIjAKwRDb,https://api.spotify.com/v1/tracks/4SZepBIPDRwPaHIjAKwRDb,https://api.spotify.com/v1/audio-analysis/4SZepBIPDRwPaHIjAKwRDb,0.607,0.609,0,-5.978,0,0.291,0.389,1.6e-05,0.111,0.556,74.946,185610,4
Travis Scott,ASTROWORLD,spotify:album:41GuZcammIkupMPKH2OJ6I,R.I.P. SCREW,spotify:track:4SZepBIPDRwPaHIjAKwRDb,8/3/2018,5Z3mR4zAX4K3krt4JAOpmx,spotify:track:5Z3mR4zAX4K3krt4JAOpmx,https://api.spotify.com/v1/tracks/5Z3mR4zAX4K3krt4JAOpmx,https://api.spotify.com/v1/audio-analysis/5Z3mR4zAX4K3krt4JAOpmx,0.79,0.576,10,-6.991,0,0.0923,0.272,0,0.0925,0.574,103.011,179674,4
Vince Staples,RAMONA PARK BROKE MY HEART,spotify:album:2G549zeda2XNICgLmU0pNW,LEMONADE,spotify:track:5Z3mR4zAX4K3krt4JAOpmx,4/8/2022,7iDxZ5Cd0Yg08d4fI5WVtG,spotify:track:7iDxZ5Cd0Yg08d4fI5WVtG,https://api.spotify.com/v1/tracks/7iDxZ5Cd0Yg08d4fI5WVtG,https://api.spotify.com/v1/audio-analysis/7iDxZ5Cd0Yg08d4fI5WVtG,0.713,0.889,0,-3.87,1,0.0376,0.169,5.8e-05,0.169,0.96,101.977,228267,4
Calvin Harris,Funk Wav Bounces Vol.1,spotify:album:2HaqChIDc5go3qxVunBDK0,Skrt On Me (feat. Nicki Minaj),spotify:track:7iDxZ5Cd0Yg08d4fI5WVtG,6/30/2017,1AgSUWSzmza5jF6ER5R68v,spotify:track:1AgSUWSzmza5jF6ER5R68v,https://api.spotify.com/v1/tracks/1AgSUWSzmza5jF6ER5R68v,https://api.spotify.com/v1/audio-analysis/1AgSUWSzmza5jF6ER5R68v,0.88,0.58,5,-5.032,0,0.0438,0.016,3.83e-06,0.0936,0.754,124.003,128409,4
Jack Harlow,Confetti,spotify:album:7xfcihbsBamUi6sezd0oOG,THRU THE NIGHT (feat. Bryson Tiller),spotify:track:1AgSUWSzmza5jF6ER5R68v,9/20/2019,7wxDKfgFtRTbupcG4xDhtj,spotify:track:7wxDKfgFtRTbupcG4xDhtj,https://api.spotify.com/v1/tracks/7wxDKfgFtRTbupcG4xDhtj,https://api.spotify.com/v1/audio-analysis/7wxDKfgFtRTbupcG4xDhtj,0.509,0.703,1,-6.097,1,0.512,0.39,0,0.269,0.301,174.259,275987,4
Dreamville,Revenge Of The Dreamers III,spotify:album:2n3quCZ0anEa46j2IveacI,"Oh Wow...Swerve (with J. Cole feat. Zoink Gang, KEY! & Maxo Kream)",spotify:track:7wxDKfgFtRTbupcG4xDhtj,7/5/2019,2HbKqm4o0w5wEeEFXm2sD4,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/tracks/2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/audio-analysis/2HbKqm4o0w5wEeEFXm2sD4,0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994,386907,4
Kendrick Lamar,"good kid, m.A.A.d city",spotify:album:6PBZN8cbwkqm1ERj2BGXJ1,Money Trees,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,2012,56uXDJRCuoS7abX3SkzHKQ,spotify:track:56uXDJRCuoS7abX3SkzHKQ,https://api.spotify.com/v1/tracks/56uXDJRCuoS7abX3SkzHKQ,https://api.spotify.com/v1/audio-analysis/56uXDJRCuoS7abX3SkzHKQ,0.771,0.654,8,-6.976,0,0.298,0.055,0,0.214,0.573,155.047,224955,4
Lil Uzi Vert,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Myron,spotify:track:56uXDJRCuoS7abX3SkzHKQ,3/13/2020,4dfojOC0mkRk4CZdOwr4VT,spotify:track:4dfojOC0mkRk4CZdOwr4VT,https://api.spotify.com/v1/tracks/4dfojOC0mkRk4CZdOwr4VT,https://api.spotify.com/v1/audio-analysis/4dfojOC0mkRk4CZdOwr4VT,0.894,0.758,2,-4.245,1,0.32,0.00417,0,0.0866,0.496,80.464,224457,4
